customer_id,date,appointments_created,appointments_cancelled,no_shows,reminders_sent,online_bookings,claims_submitted,claims_approved,claims_denied,claim_denial_rate,ehr_sync_attempts,ehr_sync_failures,ehr_data_synced_mb,portal_active_patients,portal_logins,portal_messages,portal_adoption_rate,active_users,licensed_users,utilization_rate,total_sessions,avg_session_duration_min,total_errors,critical_errors,workflows_completed,workflows_abandoned
HC-1135,2025-09-22,234,26,12,305,39,221,117,43,0.07830438690042821,52,0,797,1481,924,39,0.28079418670502,8,14,0.703151621886734,13,39,6,1,156,11
HC-1135,2025-09-23,180,36,16,199,24,240,216,26,0.07519681843727835,48,0,1461,1250,647,84,0.08605292417240006,6,14,0.506633815697927,12,33,6,1,216,13
HC-1135,2025-09-24,240,15,17,294,30,195,225,23,0.07860206420520761,60,0,1294,1701,870,105,0.10934230365207978,7,14,0.7362464176716359,15,33,7,1,255,16
HC-1135,2025-09-25,210,42,12,343,70,280,182,26,0.05646164769420705,56,0,1239,1692,211,42,0.18186092064331794,11,14,0.6068794880890473,14,44,7,1,336,13
HC-1135,2025-09-26,238,42,20,343,28,238,154,22,0.06708209235351494,56,0,1050,1023,693,42,0.397515960661158,8,14,0.45039779922117185,14,34,7,1,420,7
HC-1135,2025-09-27,294,42,12,219,28,224,210,21,0.08191047362774326,56,0,2022,1056,333,42,0.2955352165592123,9,14,0.7083289258961802,14,28,7,1,378,19
HC-1135,2025-09-28,228,36,10,246,24,204,132,34,0.10173767476483081,48,0,1289,763,196,48,0.46010034186566223,11,14,0.8598248710284063,12,32,6,1,336,8
HC-1135,2025-09-29,384,32,9,376,32,176,192,44,0.0977874610927785,64,0,2273,751,576,48,0.1221440760895997,8,14,0.6264302715932163,16,36,8,1,176,23
HC-1135,2025-09-30,273,39,22,280,39,260,208,28,0.05033220196726155,52,0,1331,1554,405,26,0.11163911875676424,6,14,0.6347546844050783,13,22,6,1,390,7
HC-1135,2025-10-01,266,28,9,301,28,280,210,46,0.08019967313333584,56,0,1964,846,383,112,0.16898527984464076,8,14,0.47699429262724513,14,31,7,1,168,11
HC-1135,2025-10-02,375,15,27,279,60,240,120,26,0.11394162864989081,60,0,1700,506,920,75,0.2683551454644576,11,14,0.8461303287812176,15,34,7,1,150,21
HC-1135,2025-10-03,360,15,19,235,45,210,135,37,0.0648371688722626,60,0,769,461,858,60,0.4692599008507964,10,14,0.8043400366338211,15,27,7,1,180,22
HC-1135,2025-10-04,180,36,22,235,24,204,180,39,0.0980303848226651,48,0,1607,1354,350,60,0.19951912206961564,11,14,0.5444647321371222,12,43,6,1,348,7
HC-1135,2025-10-05,315,30,22,308,75,180,135,30,0.0681981937320957,60,0,1000,789,820,45,0.10244867611538701,10,14,0.5689435549608419,15,44,7,1,210,10
HC-1136,2025-07-08,210,28,13,301,70,210,140,49,0.1279802389869835,56,2,879,820,335,28,0.3305062024732967,7,17,0.7655785926060913,14,30,7,1,336,9
HC-1136,2025-07-09,255,51,32,349,34,238,221,53,0.22494141644525706,68,3,2527,1131,479,136,0.11575382132664956,10,17,0.43742214765325665,17,19,8,1,340,23
HC-1136,2025-07-10,304,38,11,297,95,190,342,42,0.1905197469761206,76,3,2339,1382,1024,133,0.13023099323683066,14,17,0.5339952875754904,19,40,9,1,494,11
HC-1136,2025-07-11,240,32,15,392,48,272,144,26,0.2483877304328121,64,3,1467,1170,850,112,0.09036912368908231,12,17,0.7251180060667364,16,42,8,1,336,11
HC-1136,2025-07-12,247,13,6,242,26,247,143,36,0.17023245953190497,52,2,1718,535,911,52,0.27326374997453917,11,17,0.8102098277970371,13,40,6,1,351,10
HC-1136,2025-07-13,450,54,21,423,90,288,144,50,0.18503435625885117,72,3,1498,1397,705,126,0.3938441893674885,14,17,0.7419023740512654,18,26,9,1,522,20
HC-1136,2025-07-14,456,57,35,279,76,342,190,44,0.1291849731048228,76,3,2724,939,563,95,0.08761690444043833,11,17,0.4660593168912264,19,43,9,1,361,21
HC-1136,2025-07-15,288,32,12,235,48,192,144,32,0.1312924702967131,64,3,1009,2140,498,96,0.11617597288385816,14,17,0.6503719348827157,16,30,8,1,272,10
HC-1136,2025-07-16,270,15,23,249,30,255,255,34,0.20996754554974278,60,3,1912,1940,835,75,0.48580341137811983,8,17,0.41168053798060267,15,18,7,1,375,21
HC-1136,2025-07-17,368,16,9,297,32,272,288,34,0.1331066297200832,64,3,1851,488,579,112,0.19998671074802807,11,17,0.7922729243078119,16,34,8,1,224,23
HC-1136,2025-07-18,289,17,17,283,68,204,255,49,0.21708396832814092,68,3,1574,1147,576,119,0.30370236565474024,10,17,0.5236370974536823,17,41,8,1,391,21
HC-1136,2025-07-19,414,18,22,441,54,342,270,62,0.16457958424352775,72,3,1425,1231,684,144,0.3219684596340078,10,17,0.6870575517793299,18,45,9,1,414,25
HC-1136,2025-07-20,195,26,12,191,52,247,221,47,0.24910892356894154,52,2,1650,796,540,39,0.4691881018681688,11,17,0.7616996650905065,13,36,6,1,286,12
HC-1136,2025-07-21,399,19,29,465,76,228,171,70,0.16153954944070884,76,3,2155,1302,1157,76,0.28849995743602663,15,17,0.6242942690539415,19,37,9,1,570,25
HC-1136,2025-07-22,224,28,8,274,42,266,112,27,0.1357750047226201,56,2,1160,1128,960,84,0.3613810101037928,10,17,0.7579430051537615,14,24,7,1,406,18
HC-1136,2025-07-23,294,28,17,288,42,238,168,31,0.09979838994641188,56,2,2059,598,880,84,0.43802336692476646,11,17,0.409962699183419,14,43,7,1,140,19
HC-1136,2025-07-24,304,32,28,235,48,272,272,44,0.1126772374652605,64,3,1356,1043,435,128,0.3926083817309142,8,17,0.8307749754659681,16,30,8,1,448,14
HC-1136,2025-07-25,375,15,18,323,75,165,225,29,0.20183121177917485,60,3,1182,774,741,90,0.266940344385593,9,17,0.6038196112554987,15,33,7,1,390,20
HC-1136,2025-07-26,391,17,17,249,85,272,187,38,0.17691877487520768,68,3,2097,1616,491,68,0.139471587155319,11,17,0.6263222663865523,17,43,8,1,476,23
HC-1136,2025-07-27,323,38,13,446,57,266,209,67,0.18231247673768342,76,3,1195,1990,434,38,0.09311735295277275,9,17,0.5094886879612301,19,15,9,1,494,10
HC-1136,2025-07-28,342,38,18,446,76,266,190,28,0.20102462563332507,76,3,1251,1898,373,152,0.37864979274259747,11,17,0.6994154314932144,19,36,9,1,513,25
HC-1136,2025-07-29,280,28,10,343,42,168,252,42,0.0936002701635353,56,2,1549,797,1118,70,0.24427440797940508,12,17,0.5286174727742676,14,26,7,1,308,11
HC-1136,2025-07-30,255,45,26,249,30,270,270,31,0.14858244988154395,60,3,1477,909,1118,30,0.28726420978956196,10,17,0.8730796966639476,15,33,7,1,255,12
HC-1136,2025-07-31,270,36,35,352,72,180,234,63,0.22462106042553714,72,3,2007,1370,503,36,0.23045528608256655,13,17,0.7207894918562026,18,31,9,1,270,11
HC-1136,2025-08-01,225,30,22,294,75,150,255,39,0.22648720355246293,60,3,1576,771,765,45,0.4166772910168696,14,17,0.7865820828212997,15,16,7,1,240,9
HC-1136,2025-08-02,240,30,20,323,75,270,150,41,0.1355171046357596,60,3,2022,876,361,60,0.46290792243235396,15,17,0.8709185659948948,15,28,7,1,405,21
HC-1136,2025-08-03,408,17,32,333,34,170,170,26,0.12696707412141206,68,3,2310,901,482,119,0.18789242059395073,12,17,0.5706946386675118,17,22,8,1,255,24
HC-1136,2025-08-04,357,51,31,366,85,272,238,26,0.10872214304950639,68,3,2369,2116,582,85,0.17269577092786065,6,17,0.596899339327914,17,30,8,1,238,14
HC-1136,2025-08-05,234,26,24,293,52,130,143,45,0.23846542091382422,52,2,1459,1033,620,104,0.16636568885638636,12,17,0.7614190688982552,13,27,6,1,247,10
HC-1136,2025-08-06,342,54,16,423,90,234,144,29,0.22263172463788228,72,3,1229,1329,1119,144,0.4384801161971859,10,17,0.42292643273719116,18,29,9,1,432,18
HC-1136,2025-08-07,391,34,24,349,85,238,255,49,0.2106578744831507,68,3,1218,693,748,136,0.2991682962254755,12,17,0.9136894032570276,17,38,8,1,272,16
HC-1136,2025-08-08,357,51,9,316,85,255,306,34,0.15830705016296132,68,3,1420,1134,663,85,0.16753401273292734,6,17,0.4149324776203838,17,25,8,1,357,17
HC-1136,2025-08-09,210,14,7,288,28,224,154,28,0.13142330141073047,56,2,1832,888,1102,28,0.207926306001594,10,17,0.6547897699836903,14,36,7,1,364,11
HC-1136,2025-08-10,255,34,25,333,85,289,170,32,0.23041879973581125,68,3,2025,1464,458,34,0.26176697391305814,11,17,0.4962463519881698,17,37,8,1,170,10
HC-1136,2025-08-11,336,32,28,297,64,288,256,25,0.0905189596729589,64,3,2079,1317,591,32,0.3880933364139276,8,17,0.6536652410068345,16,41,8,1,192,10
HC-1136,2025-08-12,224,14,12,260,70,280,210,39,0.08563246379891362,56,2,1395,1424,418,84,0.28325458834280853,13,17,0.6842156690026524,14,25,7,1,294,8
HC-1136,2025-08-13,270,18,28,423,72,234,144,47,0.24453822858785873,72,3,1731,1541,711,90,0.2840972790805652,8,17,0.6653298773103621,18,28,9,1,324,24
HC-1136,2025-08-14,280,42,12,301,70,182,238,30,0.17655141625431187,56,2,1115,2049,774,98,0.4670114746557122,9,17,0.6220105507377178,14,37,7,1,378,20
HC-1136,2025-08-15,396,36,26,335,54,270,216,40,0.11821808766768935,72,3,2204,1556,379,108,0.4169863448930433,13,17,0.4942833474025386,18,41,9,1,486,25
HC-1136,2025-08-16,288,48,27,376,80,240,288,28,0.2144682268286522,64,3,899,1366,1003,80,0.331564520591311,16,17,0.6802461606220302,16,16,8,1,288,17
HC-1136,2025-08-17,345,30,29,294,75,210,195,27,0.08344939122764225,60,3,1615,671,388,105,0.08280110999129783,8,17,0.631928212109832,15,45,7,1,360,20
HC-1136,2025-08-18,240,15,8,308,60,285,180,39,0.2028247126347074,60,3,1989,1566,698,75,0.36493731323054496,8,17,0.4591009362618363,15,44,7,1,360,13
HC-1136,2025-08-19,285,15,17,352,75,270,240,52,0.08264014416049792,60,3,916,687,573,30,0.39103259936297746,8,17,0.4744406475575354,15,26,7,1,435,21
HC-1136,2025-08-20,414,54,13,388,72,198,288,32,0.16329151782436674,72,3,1419,1568,1015,108,0.09581673170099718,10,17,0.939211091843553,18,38,9,1,432,21
HC-1136,2025-08-21,360,18,24,335,72,306,306,40,0.22477154000624405,72,3,2256,1114,961,36,0.42570642055940344,9,17,0.6831131857201438,18,38,9,1,216,16
HC-1136,2025-08-22,306,17,28,416,85,170,238,34,0.1012014529531531,68,3,1004,1088,304,34,0.21552721104008654,11,17,0.7817518221565414,17,20,8,1,306,20
HC-1136,2025-08-23,256,16,18,297,80,192,176,38,0.16659296994988457,64,3,1712,1657,1152,96,0.08991227834749158,11,17,0.4464504994529048,16,21,8,1,192,12
HC-1136,2025-08-24,266,14,18,343,28,252,210,38,0.08530496817313189,56,2,1494,843,499,112,0.12132736937635144,10,17,0.8649398691519916,14,26,7,1,224,20
HC-1136,2025-08-25,320,48,10,376,80,176,160,27,0.1994368027368117,64,3,2379,653,567,96,0.29340814265082654,9,17,0.6767827289076156,16,35,8,1,176,8
HC-1136,2025-08-26,272,32,14,360,80,160,272,55,0.10073351052958726,64,3,1031,1577,545,80,0.2043735251912155,8,17,0.43419704755180727,16,44,8,1,448,14
HC-1136,2025-08-27,418,38,33,409,95,323,266,62,0.15347930311434654,76,3,2551,606,954,76,0.4374730356693331,13,17,0.7956017608846506,19,41,9,1,494,26
HC-1136,2025-08-28,408,51,25,266,34,221,272,41,0.19155937856257071,68,3,1806,1182,886,34,0.4091051306618266,8,17,0.6834210746195502,17,37,8,1,510,13
HC-1136,2025-08-29,306,51,20,399,85,255,221,48,0.21151104780715513,68,3,1027,1934,447,51,0.31395217489508176,15,17,0.6638932360059366,17,44,8,1,221,23
HC-1136,2025-08-30,432,36,23,264,36,288,144,39,0.2377589309467637,72,3,1110,1727,651,126,0.3763200628096146,14,17,0.7230533316790142,18,43,9,1,342,13
HC-1136,2025-08-31,320,32,19,392,32,176,176,45,0.1103404778588747,64,3,1462,1682,943,80,0.3965467196707759,10,17,0.7608529010714309,16,44,8,1,272,19
HC-1136,2025-09-01,272,16,14,360,48,192,224,30,0.11787095334109934,64,3,1445,1027,443,128,0.22244865550316129,7,17,0.8068344696185177,16,36,8,1,432,13
HC-1136,2025-09-02,323,19,13,428,76,342,247,69,0.22890480339808,76,3,2604,1994,729,133,0.23954210136319326,14,17,0.5881716943720683,19,35,9,1,437,27
HC-1136,2025-09-03,255,51,27,383,34,289,221,34,0.09520316835366291,68,3,2430,1146,952,119,0.4857871092620533,6,17,0.7861537040747797,17,31,8,1,306,13
HC-1136,2025-09-04,312,39,10,216,52,234,234,26,0.16272951043364065,52,2,1287,874,475,52,0.30210569491534656,13,17,0.8615887606092212,13,45,6,1,351,11
HC-1136,2025-09-05,322,28,19,329,42,210,252,46,0.11922860358125587,56,2,849,659,1053,98,0.10707903780583208,11,17,0.6975678349002298,14,40,7,1,182,7
HC-1136,2025-09-06,360,40,37,431,60,220,280,54,0.12832539531768095,80,4,2142,1817,835,120,0.1771116857320882,11,17,0.42650516728301696,20,25,10,2,300,24
HC-1136,2025-09-07,280,42,18,246,56,182,140,28,0.08129580851314497,56,2,1718,1281,307,84,0.45577839884002647,12,17,0.9451021769576217,14,38,7,1,238,17
HC-1136,2025-09-08,320,40,30,352,80,380,220,43,0.2100228995620919,80,4,2903,731,627,60,0.13472492161817343,15,17,0.9487990984166764,20,21,10,2,540,26
HC-1136,2025-09-09,399,38,19,279,95,361,228,53,0.21076775983688195,76,3,1606,1039,1089,152,0.127944338371502,11,17,0.8109216779143094,19,26,9,1,228,17
HC-1136,2025-09-10,273,13,10,305,39,208,156,43,0.17259357748441972,52,2,1696,1055,431,78,0.38877038059974284,10,17,0.6194718472424893,13,41,6,1,169,13
HC-1136,2025-09-11,336,42,25,315,42,196,112,29,0.16944767475886233,56,2,1276,1882,814,56,0.35382029827841344,11,17,0.9220703333785313,14,21,7,1,266,15
HC-1136,2025-09-12,224,28,17,246,56,252,196,24,0.24658883004589943,56,2,1649,1377,385,84,0.35832863114450825,7,17,0.5909184391458657,14,34,7,1,224,20
HC-1136,2025-09-13,440,40,37,450,40,360,260,66,0.2028894913639509,80,4,2870,1726,950,80,0.09826122186123892,7,17,0.7057302351042402,20,38,10,2,320,25
HC-1136,2025-09-14,340,34,17,383,51,272,306,59,0.17911665432125895,68,3,1365,1039,888,102,0.26755036334706545,10,17,0.5389203047587374,17,40,8,1,238,22
HC-1136,2025-09-15,399,38,19,409,57,247,152,60,0.1435892139592267,76,3,2743,744,374,114,0.11644418923604866,12,17,0.7854736868994421,19,15,9,1,285,19
HC-1136,2025-09-16,256,48,13,282,64,224,208,56,0.24435866447792726,64,3,2149,837,510,32,0.12081899493250611,12,17,0.48905609112287945,16,22,8,1,368,21
HC-1136,2025-09-17,315,30,20,235,30,150,240,55,0.1791230015494505,60,3,834,723,913,30,0.26623464960196314,11,17,0.8821032818917749,15,33,7,1,225,15
HC-1136,2025-09-18,357,17,12,349,51,238,306,41,0.1292319252805605,68,3,2371,1755,1166,34,0.1723765916621825,16,17,0.647633445536324,17,19,8,1,493,10
HC-1136,2025-09-19,324,36,9,388,54,342,252,40,0.08951630856573783,72,3,2551,1590,1076,54,0.3500618007639332,11,17,0.8142988852903834,18,29,9,1,306,26
HC-1136,2025-09-20,270,54,19,423,90,288,252,39,0.11958035338951103,72,3,2219,1387,738,126,0.2896372614052538,11,17,0.7939087011486679,18,44,9,1,216,14
HC-1136,2025-09-21,336,16,25,329,32,208,144,51,0.15910782811884416,64,3,1798,1418,690,48,0.23746162753302846,15,17,0.8573636799515449,16,37,8,1,384,19
HC-1136,2025-09-22,255,34,13,266,34,323,238,33,0.17975084294045168,68,3,1421,1090,677,119,0.11521319433618826,11,17,0.7007507942761309,17,37,8,1,187,11
HC-1136,2025-09-23,272,51,30,399,68,340,255,50,0.08433161730696333,68,3,1436,2035,655,102,0.18899103255585065,13,17,0.8709719157728223,17,28,8,1,442,18
HC-1136,2025-09-24,375,15,19,367,60,195,135,36,0.0850016620759535,60,3,2075,1015,951,105,0.19212684859834073,10,17,0.4548784754067331,15,20,7,1,255,20
HC-1136,2025-09-25,340,60,34,450,60,400,200,68,0.13916686768146067,80,4,2475,1064,1026,80,0.4148247104503123,9,17,0.8733697117028476,20,41,10,2,520,15
HC-1136,2025-09-26,378,36,35,388,36,216,162,59,0.15554157327252732,72,3,1697,684,362,90,0.47137898888353624,7,17,0.5705494760328769,18,32,9,1,504,9
HC-1136,2025-09-27,374,34,14,249,68,323,289,57,0.21851770029249046,68,3,1003,1791,417,51,0.19402354191229135,14,17,0.6721100378819069,17,24,8,1,476,16
HC-1136,2025-09-28,437,19,21,297,38,190,285,30,0.12567112685798704,76,3,1803,1077,421,114,0.22649570026069804,12,17,0.4150979013893012,19,31,9,1,228,10
HC-1136,2025-09-29,285,45,24,264,60,300,240,22,0.16612688595867994,60,3,1669,1116,609,105,0.13686700959016623,9,17,0.7734649336029524,15,33,7,1,345,15
HC-1136,2025-09-30,288,54,19,405,36,288,324,58,0.19278742152889938,72,3,2122,1033,927,54,0.10517721891496623,12,17,0.6565499486190218,18,21,9,1,180,12
HC-1136,2025-10-01,210,42,27,329,70,168,224,37,0.11431200587326718,56,2,2010,498,339,70,0.17079889987985558,14,17,0.7284698693191207,14,23,7,1,210,15
HC-1136,2025-10-02,208,13,23,191,52,221,130,36,0.10569012643270205,52,2,1764,1904,1163,78,0.1266633086092436,15,17,0.8058128692359795,13,40,6,1,312,12
HC-1136,2025-10-03,323,51,33,383,68,204,136,53,0.1331695133565707,68,3,2175,1954,470,68,0.10305509951462052,15,17,0.7562495459572853,17,25,8,1,408,18
HC-1136,2025-10-04,272,48,30,376,64,288,160,51,0.11869776781636521,64,3,1679,1893,928,112,0.35863737583891525,10,17,0.9392203162449984,16,32,8,1,304,16
HC-1136,2025-10-05,210,42,27,205,56,280,112,21,0.1159802394805501,56,2,2086,1193,598,42,0.46490424903917954,8,17,0.531442869659996,14,15,7,1,392,8
HC-1137,2025-07-08,1280,128,102,1317,320,960,512,115,0.10496379991449298,256,0,7089,1824,1461,512,0.45598575310293005,18,46,0.4445833499772813,64,35,12,2,1728,95
HC-1137,2025-07-09,840,112,108,1317,112,840,448,171,0.07783943889113343,224,0,5009,3680,2680,392,0.4705409043955075,34,46,0.8603351068400391,56,45,11,2,1288,80
HC-1137,2025-07-10,1178,186,44,911,248,1054,558,213,0.05355849804151819,248,0,6075,1380,728,310,0.36272624975256224,27,46,0.4676315547934703,62,27,12,2,868,35
HC-1137,2025-07-11,1078,147,42,960,245,735,833,103,0.11415599848029678,196,0,6199,4614,1768,196,0.09606891941519602,34,46,0.5078579192794853,49,23,9,1,1421,69
HC-1137,2025-07-12,1000,100,27,931,200,950,700,185,0.05539748829351203,200,0,5991,3835,2469,250,0.16244513797668647,30,46,0.46830185041217276,50,36,10,2,1000,58
HC-1137,2025-07-13,1008,168,105,1042,280,952,896,170,0.06563900513130944,224,0,7574,4785,2939,168,0.13224911859642402,18,46,0.5179492550247525,56,35,11,2,1120,49
HC-1137,2025-07-14,1062,118,110,1214,118,944,649,103,0.05838776286567536,236,0,7857,1911,1961,295,0.1385399456283185,25,46,0.8082466566880542,59,39,11,2,1003,51
HC-1137,2025-07-15,1196,52,52,866,156,624,624,173,0.07890727285606956,208,0,3163,4616,1592,104,0.20343740180690803,31,46,0.49053845366978605,52,21,10,2,1196,34
HC-1137,2025-07-16,1302,124,90,1458,124,1054,806,212,0.094899215365462,248,0,7718,3286,1078,186,0.48850935383126687,19,46,0.8787002203748155,62,31,12,2,1860,92
HC-1137,2025-07-17,1344,56,74,1372,224,952,672,102,0.07961281402647599,224,0,7430,3033,2155,392,0.09779704452671445,20,46,0.5522430133725515,56,28,11,2,1568,80
HC-1137,2025-07-18,1155,55,66,1239,275,605,715,176,0.06179465193694234,220,0,7996,2015,808,165,0.371538572702702,38,46,0.45019067857870665,55,32,11,2,825,66
HC-1137,2025-07-19,1342,122,37,956,244,610,488,189,0.0941930247067976,244,0,8454,2738,2407,305,0.25325766006479583,40,46,0.896771093052323,61,24,12,2,610,56
HC-1137,2025-07-20,1298,59,40,1272,236,708,826,216,0.0765207871513661,236,0,4451,5000,1974,354,0.2519410054976773,41,46,0.6693106888791864,59,34,11,2,1593,67
HC-1137,2025-07-21,1260,126,111,1420,126,1134,819,169,0.050370008341813564,252,0,7534,2554,2558,126,0.16540366235397103,25,46,0.8720840428668892,63,45,12,2,1827,62
HC-1137,2025-07-22,1216,128,33,1505,320,640,896,112,0.052666955924543166,256,0,7501,3880,2660,192,0.2516181795250436,39,46,0.5273651431206356,64,41,12,2,1088,89
HC-1137,2025-07-23,960,180,105,1293,180,1200,1080,219,0.10716478166761512,240,0,4554,4939,1301,360,0.13973294715819717,22,46,0.6283594721729407,60,36,12,2,1800,86
HC-1137,2025-07-24,1220,183,103,1434,244,793,976,171,0.10358515425139966,244,0,5804,4544,1247,183,0.24818905353616444,27,46,0.887211488402929,61,42,12,2,1159,41
HC-1137,2025-07-25,1122,153,49,1049,102,612,765,123,0.11849134438508171,204,0,3043,3481,1025,102,0.30815279106618987,32,46,0.9159057297659764,51,31,10,2,816,68
HC-1137,2025-07-26,945,126,84,1358,252,630,1008,162,0.08471511459595307,252,0,9372,5402,1701,252,0.3553919121198419,28,46,0.9241089702592205,63,37,12,2,1890,93
HC-1137,2025-07-27,1365,130,89,1401,260,910,1170,153,0.06495324475590904,260,0,8398,4765,905,520,0.34710405561332913,37,46,0.7780776835177361,65,22,13,2,1170,87
HC-1137,2025-07-28,768,96,55,846,96,720,384,86,0.10565697780410019,192,0,3446,3102,2152,336,0.2713813056218681,31,46,0.5976012196102454,48,35,9,1,816,32
HC-1137,2025-07-29,1045,110,80,1293,220,715,770,103,0.0696937554826565,220,0,5566,1346,1394,165,0.1729071263941593,29,46,0.40689670894232755,55,20,11,2,660,60
HC-1137,2025-07-30,1116,62,55,1275,248,1054,620,194,0.05222691851794245,248,0,3482,2242,1857,434,0.1463271646813949,25,46,0.7170201109309597,62,18,12,2,1798,33
HC-1137,2025-07-31,1239,59,41,1329,295,767,767,199,0.05125534728054724,236,0,4266,3028,1551,295,0.4393859510510031,33,46,0.7348696097927174,59,31,11,2,590,75
HC-1137,2025-08-01,1044,58,78,852,232,812,638,207,0.10063840144267258,232,0,7726,3449,2455,116,0.37601496171025883,32,46,0.5114405857870321,58,17,11,2,638,30
HC-1137,2025-08-02,1040,65,85,1592,130,780,1170,209,0.07630415864682924,260,0,4275,1307,2783,325,0.10193671741088667,30,46,0.8347451946944813,65,15,13,2,910,88
HC-1137,2025-08-03,720,48,37,799,192,768,816,147,0.07533252434517415,192,0,5553,2863,1386,192,0.42772644705166085,27,46,0.48022874003603033,48,42,9,1,528,27
HC-1137,2025-08-04,1525,122,57,1374,305,671,549,175,0.10045167392777932,244,0,8489,4443,3024,122,0.46655911717656645,29,46,0.5836294384480101,61,30,12,2,1403,60
HC-1137,2025-08-05,931,49,32,1152,196,539,833,170,0.0729604333579351,196,0,4367,4958,2229,392,0.15513849042100075,38,46,0.9077640338576072,49,39,9,1,784,58
HC-1137,2025-08-06,986,58,51,1307,290,928,522,88,0.06271037889151096,232,0,8048,4322,662,232,0.46805534028847323,20,46,0.5568138073508654,58,26,11,2,1392,40
HC-1137,2025-08-07,855,45,61,1058,225,495,675,148,0.05324686417520794,180,0,3359,2677,1984,315,0.3994308709763475,21,46,0.9226606568923906,45,17,9,1,990,25
HC-1137,2025-08-08,1560,130,70,1465,325,715,780,177,0.11200366434727228,260,0,9700,4709,2922,195,0.09558877483996708,29,46,0.8750110440212633,65,31,13,2,1040,83
HC-1137,2025-08-09,1400,168,38,1152,280,1008,896,94,0.09509057959766748,224,0,3348,3684,2896,112,0.3732584583535836,33,46,0.8004540611712612,56,25,11,2,560,37
HC-1137,2025-08-10,900,60,114,999,120,1140,1080,185,0.059313424912708954,240,0,5121,3935,718,180,0.2218915389900481,41,46,0.44345729136858797,60,25,12,2,1560,48
HC-1137,2025-08-11,1296,54,98,793,270,972,648,182,0.08524238357450145,216,0,3099,4489,3088,162,0.321024739764041,31,46,0.9197104592578653,54,45,10,2,1458,34
HC-1137,2025-08-12,1008,112,86,1042,168,560,448,138,0.09875351325064155,224,0,6234,4803,2934,392,0.23657404838340002,34,46,0.621138849014254,56,32,11,2,1680,28
HC-1137,2025-08-13,1550,186,87,1215,186,992,620,124,0.10318347293720023,248,0,8453,5386,2240,496,0.48892063321651463,29,46,0.5590611775735203,62,16,12,2,1116,55
HC-1137,2025-08-14,1150,50,39,1029,250,600,650,177,0.1084273932973363,200,0,5281,4751,2818,400,0.21818607386284677,19,46,0.6068156182688762,50,30,10,2,1450,60
HC-1137,2025-08-15,912,114,63,1005,285,627,570,173,0.05039794795372741,228,0,7422,5526,2106,114,0.41109999426307836,27,46,0.6701892139432957,57,27,11,2,798,72
HC-1137,2025-08-16,918,51,90,949,153,561,765,152,0.050262377455522936,204,0,3755,1514,2513,255,0.44874761553875864,34,46,0.6950593958057047,51,30,10,2,1479,41
HC-1137,2025-08-17,795,159,45,934,212,689,901,191,0.05817647659257394,212,0,7226,5001,1874,318,0.14158369065272186,41,46,0.6464399042778012,53,44,10,2,1166,64
HC-1137,2025-08-18,987,94,32,1059,94,517,564,95,0.10019178694547694,188,0,3275,5029,2834,94,0.29796388229489146,37,46,0.7992875533313425,47,32,9,1,1128,66
HC-1137,2025-08-19,1125,90,66,705,180,810,585,112,0.08673074516882984,180,0,5040,1277,842,360,0.185649644031606,31,46,0.7824849146307008,45,21,9,1,585,56
HC-1137,2025-08-20,690,46,45,991,230,874,506,158,0.05685961207204363,184,0,5813,3551,1630,92,0.2745812082641418,21,46,0.9117587338631087,46,16,9,1,736,48
HC-1137,2025-08-21,1500,60,113,1470,180,1020,480,191,0.11063542813423113,240,0,6989,5163,920,240,0.2828058223378155,22,46,0.5840022097675296,60,22,12,2,1800,45
HC-1137,2025-08-22,1500,120,95,999,240,1200,900,98,0.09331700894559966,240,0,7007,3357,1479,360,0.20759726256440847,28,46,0.902711715397902,60,45,12,2,1020,57
HC-1137,2025-08-23,1020,153,40,899,153,918,459,140,0.10313449594428739,204,0,4754,5082,2737,408,0.32080953987156946,21,46,0.44897392526367474,51,27,10,2,1377,26
HC-1137,2025-08-24,1152,64,120,1568,256,640,512,171,0.10491142421035679,256,0,3739,3326,1528,192,0.4560289727098768,19,46,0.443521890493142,64,37,12,2,1216,56
HC-1137,2025-08-25,1007,106,62,1142,265,954,477,120,0.0867997084377353,212,0,3843,5261,1020,159,0.3015555406013823,27,46,0.40286546537391105,53,28,10,2,689,31
HC-1137,2025-08-26,1440,180,58,1293,120,1020,960,206,0.11535847373538649,240,0,3748,1590,680,420,0.12636112127573879,26,46,0.6214033388492487,60,26,12,2,1380,51
HC-1137,2025-08-27,1357,177,46,1214,295,885,1003,160,0.08307137121250652,236,0,8088,1414,851,413,0.21636311071264847,34,46,0.5511148744378722,59,34,11,2,1357,82
HC-1137,2025-08-28,816,48,38,940,96,528,384,142,0.06030638808254526,192,0,5949,2979,2728,336,0.4425315616739464,33,46,0.6431925571806891,48,29,9,1,1248,49
HC-1137,2025-08-29,900,100,77,1127,100,700,400,160,0.08923460810299157,200,0,3177,3072,1703,150,0.21506805889976932,38,46,0.789015849314552,50,37,10,2,950,72
HC-1137,2025-08-30,980,98,25,768,245,980,833,166,0.117204619153175,196,0,5341,2853,1497,245,0.41555099857954186,31,46,0.6570321144454515,49,42,9,1,833,44
HC-1137,2025-08-31,1320,55,63,1131,165,825,440,107,0.09081982476166843,220,0,6461,3672,1537,220,0.4001560122942351,29,46,0.42302770906746817,55,28,11,2,550,52
